omega	phi_set	final_com_dx	final_com_x	final_com_y	start_com_x	start_com_y	phi0	phi1	phi2	phi3
314.34647775767246	[2.2094987  4.74159129 1.85958225 5.5539367 ]	-0.5904278295792311	-0.5654278295792311	0.9914841961499262	0.025	0.005	2.2094986973106154	4.741591287517392	1.8595822481541888	5.553936700858894
314.34647775767246	[3.44058529 5.14773201 1.25002426 5.38374923]	-0.22171321335265354	-0.19671321335265354	0.48932239677275013	0.025	0.005	3.440585289286741	5.147732013557481	1.2500242582094412	5.383749230854813
314.34647775767246	[2.04524994 1.03682546 2.46633398 0.58722885]	-0.2585322562438389	-0.2335322562438389	0.5794190147501102	0.025	0.005	2.0452499401435484	1.0368254640000032	2.4663339782035085	0.5872288522304124
314.34647775767246	[5.159159   0.94971615 2.41346226 5.93296503]	0.7036136653690539	0.7286136653690539	0.7532703050476626	0.025	0.005	5.159159004963017	0.9497161489686775	2.4134622602982154	5.932965033285766
29.019588868973734	[5.159159   0.94971615 2.41346226 5.93296503]	-0.0009780922638401301	0.02402190773615987	0.005898980236091315	0.025	0.005	5.159159004963017	0.9497161489686775	2.4134622602982154	5.932965033285766
1063.4928039413464	[3.44058529 5.14773201 1.25002426 5.38374923]	-2.01295970725941	-1.9879597072594102	5.212742022851327	0.025	0.005	3.440585289286741	5.147732013557481	1.2500242582094412	5.383749230854813
1063.4928039413464	[2.04524994 1.03682546 2.46633398 0.58722885]	1.0767130570865724	1.1017130570865723	2.0448827280298065	0.025	0.005	2.0452499401435484	1.0368254640000032	2.4663339782035085	0.5872288522304124
314.34647775767246	[6.20543387 2.86704603 5.19068291 1.57943027]	-0.6079844026142136	-0.5829844026142136	0.32611779483992837	0.025	0.005	6.205433872899705	2.8670460259051826	5.190682914358119	1.5794302666547846
1063.4928039413464	[2.2094987  4.74159129 1.85958225 5.5539367 ]	-1.1595061951295242	-1.1345061951295243	0.4459434382724091	0.025	0.005	2.2094986973106154	4.741591287517392	1.8595822481541888	5.553936700858894
276.9631659695702	[2.2094987  4.74159129 1.85958225 5.5539367 ]	-0.5953888951022632	-0.5703888951022632	0.1823865006015414	0.025	0.005	2.2094986973106154	4.741591287517392	1.8595822481541888	5.553936700858894
276.9631659695702	[6.20543387 2.86704603 5.19068291 1.57943027]	0.7330782510083409	0.7580782510083409	1.6569366143230333	0.025	0.005	6.205433872899705	2.8670460259051826	5.190682914358119	1.5794302666547846
1063.4928039413464	[5.159159   0.94971615 2.41346226 5.93296503]	0.2665812085698549	0.2915812085698549	1.5269388260335026	0.025	0.005	5.159159004963017	0.9497161489686775	2.4134622602982154	5.932965033285766
276.9631659695702	[5.159159   0.94971615 2.41346226 5.93296503]	3.3966218609120626	3.4216218609120626	9.666974177154849	0.025	0.005	5.159159004963017	0.9497161489686775	2.4134622602982154	5.932965033285766
276.9631659695702	[2.04524994 1.03682546 2.46633398 0.58722885]	-0.07156902416107666	-0.046569024161076666	0.055180607536670256	0.025	0.005	2.0452499401435484	1.0368254640000032	2.4663339782035085	0.5872288522304124
276.9631659695702	[3.44058529 5.14773201 1.25002426 5.38374923]	0.0774434742128351	0.10244347421283509	0.4982622749858613	0.025	0.005	3.440585289286741	5.147732013557481	1.2500242582094412	5.383749230854813
1063.4928039413464	[6.20543387 2.86704603 5.19068291 1.57943027]	-1.214669657090072	-1.189669657090072	1.7233223478166972	0.025	0.005	6.205433872899705	2.8670460259051826	5.190682914358119	1.5794302666547846
29.019588868973734	[3.44058529 5.14773201 1.25002426 5.38374923]	-0.0019222491968889574	0.023077750803111044	0.006812103957470193	0.025	0.005	3.440585289286741	5.147732013557481	1.2500242582094412	5.383749230854813
29.019588868973734	[2.04524994 1.03682546 2.46633398 0.58722885]	0.014498131022799322	0.039498131022799324	0.005253935601805972	0.025	0.005	2.0452499401435484	1.0368254640000032	2.4663339782035085	0.5872288522304124
236.47795715261512	[3.44058529 5.14773201 1.25002426 5.38374923]	-0.0945345925531505	-0.06953459255315049	3.9527065263200893	0.025	0.005	3.440585289286741	5.147732013557481	1.2500242582094412	5.383749230854813
236.47795715261512	[2.2094987  4.74159129 1.85958225 5.5539367 ]	1.0092800987216826	1.0342800987216825	21.12200378621595	0.025	0.005	2.2094986973106154	4.741591287517392	1.8595822481541888	5.553936700858894
236.47795715261512	[2.04524994 1.03682546 2.46633398 0.58722885]	0.26932933035529116	0.2943293303552912	1.5571924995177386	0.025	0.005	2.0452499401435484	1.0368254640000032	2.4663339782035085	0.5872288522304124
236.47795715261512	[6.20543387 2.86704603 5.19068291 1.57943027]	1.9591793801305768	1.9841793801305767	4.0778101915219915	0.025	0.005	6.205433872899705	2.8670460259051826	5.190682914358119	1.5794302666547846
958.3772205703074	[3.44058529 5.14773201 1.25002426 5.38374923]	1.502289449022699	1.527289449022699	11.013978557972866	0.025	0.005	3.440585289286741	5.147732013557481	1.2500242582094412	5.383749230854813
236.47795715261512	[5.159159   0.94971615 2.41346226 5.93296503]	0.2919930530011591	0.3169930530011591	0.20548079252891133	0.025	0.005	5.159159004963017	0.9497161489686775	2.4134622602982154	5.932965033285766
958.3772205703074	[2.2094987  4.74159129 1.85958225 5.5539367 ]	1.991988214464829	2.016988214464829	6.189719520779648	0.025	0.005	2.2094986973106154	4.741591287517392	1.8595822481541888	5.553936700858894
958.3772205703074	[2.04524994 1.03682546 2.46633398 0.58722885]	-0.37485994663956457	-0.34985994663956455	0.7761439423254843	0.025	0.005	2.0452499401435484	1.0368254640000032	2.4663339782035085	0.5872288522304124
958.3772205703074	[5.159159   0.94971615 2.41346226 5.93296503]	1.094923527531614	1.119923527531614	1.4925169068520185	0.025	0.005	5.159159004963017	0.9497161489686775	2.4134622602982154	5.932965033285766
123.53140689720897	[2.2094987  4.74159129 1.85958225 5.5539367 ]	4.7572568317405555	4.782256831740556	16.609877015493307	0.025	0.005	2.2094986973106154	4.741591287517392	1.8595822481541888	5.553936700858894
958.3772205703074	[6.20543387 2.86704603 5.19068291 1.57943027]	-2.345538399072779	-2.3205383990727793	5.246253908372651	0.025	0.005	6.205433872899705	2.8670460259051826	5.190682914358119	1.5794302666547846
123.53140689720897	[6.20543387 2.86704603 5.19068291 1.57943027]	-0.5990138811718199	-0.5740138811718198	0.8948099107140774	0.025	0.005	6.205433872899705	2.8670460259051826	5.190682914358119	1.5794302666547846
123.53140689720897	[2.04524994 1.03682546 2.46633398 0.58722885]	-0.07860738138031376	-0.05360738138031376	0.23114449685489852	0.025	0.005	2.0452499401435484	1.0368254640000032	2.4663339782035085	0.5872288522304124
123.53140689720897	[5.159159   0.94971615 2.41346226 5.93296503]	0.8459589110548572	0.8709589110548572	2.5095324866400976	0.025	0.005	5.159159004963017	0.9497161489686775	2.4134622602982154	5.932965033285766
123.53140689720897	[3.44058529 5.14773201 1.25002426 5.38374923]	0.004171159827389578	0.02917115982738958	0.007404974334340466	0.025	0.005	3.440585289286741	5.147732013557481	1.2500242582094412	5.383749230854813
1333.1832020427248	[3.44058529 5.14773201 1.25002426 5.38374923]	-0.9361017060019999	-0.9111017060019999	0.34071253939361545	0.025	0.005	3.440585289286741	5.147732013557481	1.2500242582094412	5.383749230854813
1333.1832020427248	[2.2094987  4.74159129 1.85958225 5.5539367 ]	-0.5540042697664976	-0.5290042697664976	0.3506251015134126	0.025	0.005	2.2094986973106154	4.741591287517392	1.8595822481541888	5.553936700858894
1333.1832020427248	[2.04524994 1.03682546 2.46633398 0.58722885]	1.8320330481355345	1.8570330481355344	7.10596275626222	0.025	0.005	2.0452499401435484	1.0368254640000032	2.4663339782035085	0.5872288522304124
1333.1832020427248	[5.159159   0.94971615 2.41346226 5.93296503]	-1.9742570239917192	-1.9492570239917193	3.814073192710169	0.025	0.005	5.159159004963017	0.9497161489686775	2.4134622602982154	5.932965033285766
1333.1832020427248	[6.20543387 2.86704603 5.19068291 1.57943027]	2.3574803198630505	2.3824803198630504	5.94056310650358	0.025	0.005	6.205433872899705	2.8670460259051826	5.190682914358119	1.5794302666547846
716.2275315729173	[3.44058529 5.14773201 1.25002426 5.38374923]	-1.3791672599732379	-1.354167259973238	2.8911752428014545	0.025	0.005	3.440585289286741	5.147732013557481	1.2500242582094412	5.383749230854813
716.2275315729173	[2.04524994 1.03682546 2.46633398 0.58722885]	-1.3673791751809912	-1.3423791751809913	4.681705533020298	0.025	0.005	2.0452499401435484	1.0368254640000032	2.4663339782035085	0.5872288522304124
716.2275315729173	[2.2094987  4.74159129 1.85958225 5.5539367 ]	-0.3970854270737155	-0.3720854270737155	4.010613085776673	0.025	0.005	2.2094986973106154	4.741591287517392	1.8595822481541888	5.553936700858894
716.2275315729173	[5.159159   0.94971615 2.41346226 5.93296503]	0.2339036770923212	0.2589036770923212	0.5028121925260456	0.025	0.005	5.159159004963017	0.9497161489686775	2.4134622602982154	5.932965033285766
716.2275315729173	[6.20543387 2.86704603 5.19068291 1.57943027]	-0.4309930854905398	-0.40599308549053975	1.955576771101774	0.025	0.005	6.205433872899705	2.8670460259051826	5.190682914358119	1.5794302666547846
1136.3334564884562	[3.44058529 5.14773201 1.25002426 5.38374923]	1.3045207917738173	1.3295207917738172	3.405655533023949	0.025	0.005	3.440585289286741	5.147732013557481	1.2500242582094412	5.383749230854813
1136.3334564884562	[2.04524994 1.03682546 2.46633398 0.58722885]	1.925975183580077	1.9509751835800768	3.177417661020758	0.025	0.005	2.0452499401435484	1.0368254640000032	2.4663339782035085	0.5872288522304124
1136.3334564884562	[2.2094987  4.74159129 1.85958225 5.5539367 ]	-1.7105825658887346	-1.6855825658887347	3.8364724632711282	0.025	0.005	2.2094986973106154	4.741591287517392	1.8595822481541888	5.553936700858894
5.522077337395086	[6.20543387 2.86704603 5.19068291 1.57943027]	0.250297411668237	0.275297411668237	7.3304422242007785	0.025	0.005	6.205433872899705	2.8670460259051826	5.190682914358119	1.5794302666547846
1136.3334564884562	[5.159159   0.94971615 2.41346226 5.93296503]	1.561277934424063	1.586277934424063	2.648161318163842	0.025	0.005	5.159159004963017	0.9497161489686775	2.4134622602982154	5.932965033285766
1136.3334564884562	[6.20543387 2.86704603 5.19068291 1.57943027]	-4.178302426113174	-4.153302426113173	16.62364979294699	0.025	0.005	6.205433872899705	2.8670460259051826	5.190682914358119	1.5794302666547846
856.5297914409298	[3.44058529 5.14773201 1.25002426 5.38374923]	-1.6586784249862252	-1.6336784249862253	7.10588458074158	0.025	0.005	3.440585289286741	5.147732013557481	1.2500242582094412	5.383749230854813
856.5297914409298	[2.2094987  4.74159129 1.85958225 5.5539367 ]	0.02978169272539545	0.05478169272539545	2.0843706771125543	0.025	0.005	2.2094986973106154	4.741591287517392	1.8595822481541888	5.553936700858894
856.5297914409298	[2.04524994 1.03682546 2.46633398 0.58722885]	4.408381245987167	4.433381245987167	19.69633127703326	0.025	0.005	2.0452499401435484	1.0368254640000032	2.4663339782035085	0.5872288522304124
856.5297914409298	[5.159159   0.94971615 2.41346226 5.93296503]	1.624140115244403	1.649140115244403	8.508609009444424	0.025	0.005	5.159159004963017	0.9497161489686775	2.4134622602982154	5.932965033285766
856.5297914409298	[6.20543387 2.86704603 5.19068291 1.57943027]	0.2579746597336316	0.2829746597336316	0.8430005344287825	0.025	0.005	6.205433872899705	2.8670460259051826	5.190682914358119	1.5794302666547846
1009.2710429157692	[3.44058529 5.14773201 1.25002426 5.38374923]	-2.1598098887420596	-2.1348098887420597	3.8700103044085785	0.025	0.005	3.440585289286741	5.147732013557481	1.2500242582094412	5.383749230854813
1009.2710429157692	[2.2094987  4.74159129 1.85958225 5.5539367 ]	0.2610939636500837	0.2860939636500837	0.7840249459219985	0.025	0.005	2.2094986973106154	4.741591287517392	1.8595822481541888	5.553936700858894
1009.2710429157692	[2.04524994 1.03682546 2.46633398 0.58722885]	0.1258302264821714	0.1508302264821714	1.9474135217215978	0.025	0.005	2.0452499401435484	1.0368254640000032	2.4663339782035085	0.5872288522304124
1009.2710429157692	[5.159159   0.94971615 2.41346226 5.93296503]	2.0309867681639395	2.0559867681639394	5.600004108679573	0.025	0.005	5.159159004963017	0.9497161489686775	2.4134622602982154	5.932965033285766
1009.2710429157692	[6.20543387 2.86704603 5.19068291 1.57943027]	-2.7093919561550326	-2.6843919561550327	10.487494326998506	0.025	0.005	6.205433872899705	2.8670460259051826	5.190682914358119	1.5794302666547846
408.1473132088343	[3.44058529 5.14773201 1.25002426 5.38374923]	-0.8733994629624514	-0.8483994629624514	1.9220905465183908	0.025	0.005	3.440585289286741	5.147732013557481	1.2500242582094412	5.383749230854813
5.522077337395086	[2.2094987  4.74159129 1.85958225 5.5539367 ]	-0.010149898737752749	0.014850101262247253	0.1704510142737654	0.025	0.005	2.2094986973106154	4.741591287517392	1.8595822481541888	5.553936700858894
408.1473132088343	[2.2094987  4.74159129 1.85958225 5.5539367 ]	0.7239461855696243	0.7489461855696243	1.258243187991687	0.025	0.005	2.2094986973106154	4.741591287517392	1.8595822481541888	5.553936700858894
408.1473132088343	[2.04524994 1.03682546 2.46633398 0.58722885]	0.13218428452042127	0.15718428452042127	1.5450351011057841	0.025	0.005	2.0452499401435484	1.0368254640000032	2.4663339782035085	0.5872288522304124
408.1473132088343	[5.159159   0.94971615 2.41346226 5.93296503]	1.7799474820779386	1.8049474820779385	3.932415961067711	0.025	0.005	5.159159004963017	0.9497161489686775	2.4134622602982154	5.932965033285766
1283.3748881364702	[3.44058529 5.14773201 1.25002426 5.38374923]	-0.1494851089602777	-0.12448510896027769	5.125419761543294	0.025	0.005	3.440585289286741	5.147732013557481	1.2500242582094412	5.383749230854813
408.1473132088343	[6.20543387 2.86704603 5.19068291 1.57943027]	-0.3390426390430009	-0.3140426390430009	0.5282908108618218	0.025	0.005	6.205433872899705	2.8670460259051826	5.190682914358119	1.5794302666547846
1283.3748881364702	[2.2094987  4.74159129 1.85958225 5.5539367 ]	-0.7258185477056045	-0.7008185477056045	0.6518325841907646	0.025	0.005	2.2094986973106154	4.741591287517392	1.8595822481541888	5.553936700858894
1283.3748881364702	[2.04524994 1.03682546 2.46633398 0.58722885]	3.4292309642430543	3.454230964243054	9.53597462089081	0.025	0.005	2.0452499401435484	1.0368254640000032	2.4663339782035085	0.5872288522304124
1283.3748881364702	[5.159159   0.94971615 2.41346226 5.93296503]	-0.7490011981034117	-0.7240011981034117	4.4718329314975	0.025	0.005	5.159159004963017	0.9497161489686775	2.4134622602982154	5.932965033285766
1283.3748881364702	[6.20543387 2.86704603 5.19068291 1.57943027]	-2.2180268469703823	-2.1930268469703824	4.128968487298935	0.025	0.005	6.205433872899705	2.8670460259051826	5.190682914358119	1.5794302666547846
999.2315067354139	[3.44058529 5.14773201 1.25002426 5.38374923]	0.46949914458101033	0.49449914458101035	0.2970307651029256	0.025	0.005	3.440585289286741	5.147732013557481	1.2500242582094412	5.383749230854813
5.522077337395086	[3.44058529 5.14773201 1.25002426 5.38374923]	0.00033126284065848957	0.02533126284065849	0.006115262849890109	0.025	0.005	3.440585289286741	5.147732013557481	1.2500242582094412	5.383749230854813
999.2315067354139	[2.2094987  4.74159129 1.85958225 5.5539367 ]	1.6184727869522435	1.6434727869522434	2.7792828929428794	0.025	0.005	2.2094986973106154	4.741591287517392	1.8595822481541888	5.553936700858894
5.522077337395086	[2.04524994 1.03682546 2.46633398 0.58722885]	0.004437620970207709	0.02943762097020771	0.006163278194624151	0.025	0.005	2.0452499401435484	1.0368254640000032	2.4663339782035085	0.5872288522304124
5.522077337395086	[5.159159   0.94971615 2.41346226 5.93296503]	0.0020355028478004945	0.027035502847800496	0.006018731421019811	0.025	0.005	5.159159004963017	0.9497161489686775	2.4134622602982154	5.932965033285766
999.2315067354139	[2.04524994 1.03682546 2.46633398 0.58722885]	2.0568839740548346	2.0818839740548345	4.11993226085443	0.025	0.005	2.0452499401435484	1.0368254640000032	2.4663339782035085	0.5872288522304124
999.2315067354139	[5.159159   0.94971615 2.41346226 5.93296503]	1.8321199852756265	1.8571199852756264	4.484818823010693	0.025	0.005	5.159159004963017	0.9497161489686775	2.4134622602982154	5.932965033285766
999.2315067354139	[6.20543387 2.86704603 5.19068291 1.57943027]	-0.03286009765693617	-0.007860097656936169	0.3420121393873328	0.025	0.005	6.205433872899705	2.8670460259051826	5.190682914358119	1.5794302666547846
758.6705440427789	[3.44058529 5.14773201 1.25002426 5.38374923]	-0.1389610519901174	-0.1139610519901174	1.581685930570874	0.025	0.005	3.440585289286741	5.147732013557481	1.2500242582094412	5.383749230854813
758.6705440427789	[2.2094987  4.74159129 1.85958225 5.5539367 ]	-0.9918229409960644	-0.9668229409960644	2.476452649266207	0.025	0.005	2.2094986973106154	4.741591287517392	1.8595822481541888	5.553936700858894
758.6705440427789	[2.04524994 1.03682546 2.46633398 0.58722885]	-2.1345697579085225	-2.1095697579085226	5.41408927044213	0.025	0.005	2.0452499401435484	1.0368254640000032	2.4663339782035085	0.5872288522304124
758.6705440427789	[5.159159   0.94971615 2.41346226 5.93296503]	2.2931231560788308	2.3181231560788307	10.06800972828117	0.025	0.005	5.159159004963017	0.9497161489686775	2.4134622602982154	5.932965033285766
758.6705440427789	[6.20543387 2.86704603 5.19068291 1.57943027]	1.1703142640434412	1.195314264043441	2.4237210507865625	0.025	0.005	6.205433872899705	2.8670460259051826	5.190682914358119	1.5794302666547846
198.8051744599805	[2.2094987  4.74159129 1.85958225 5.5539367 ]	-0.8464296433211976	-0.8214296433211976	8.40576089576088	0.025	0.005	2.2094986973106154	4.741591287517392	1.8595822481541888	5.553936700858894
198.8051744599805	[3.44058529 5.14773201 1.25002426 5.38374923]	0.21758068954471127	0.24258068954471126	0.23532390025051309	0.025	0.005	3.440585289286741	5.147732013557481	1.2500242582094412	5.383749230854813
198.8051744599805	[2.04524994 1.03682546 2.46633398 0.58722885]	-0.41957460748679415	-0.3945746074867941	0.10393413348978413	0.025	0.005	2.0452499401435484	1.0368254640000032	2.4663339782035085	0.5872288522304124
198.8051744599805	[5.159159   0.94971615 2.41346226 5.93296503]	0.858426384429446	0.883426384429446	2.7564486530543766	0.025	0.005	5.159159004963017	0.9497161489686775	2.4134622602982154	5.932965033285766
522.063859557605	[2.2094987  4.74159129 1.85958225 5.5539367 ]	1.1696118378573628	1.1946118378573627	10.25091806297476	0.025	0.005	2.2094986973106154	4.741591287517392	1.8595822481541888	5.553936700858894
522.063859557605	[3.44058529 5.14773201 1.25002426 5.38374923]	-0.9753154655299454	-0.9503154655299454	0.3201173641308094	0.025	0.005	3.440585289286741	5.147732013557481	1.2500242582094412	5.383749230854813
522.063859557605	[2.04524994 1.03682546 2.46633398 0.58722885]	1.3844633021205335	1.4094633021205334	1.133058302519779	0.025	0.005	2.0452499401435484	1.0368254640000032	2.4663339782035085	0.5872288522304124
198.8051744599805	[6.20543387 2.86704603 5.19068291 1.57943027]	-0.03205833465411566	-0.0070583346541156534	0.4272119061517383	0.025	0.005	6.205433872899705	2.8670460259051826	5.190682914358119	1.5794302666547846
522.063859557605	[5.159159   0.94971615 2.41346226 5.93296503]	0.3761750158615839	0.40117501586158394	2.974734990320787	0.025	0.005	5.159159004963017	0.9497161489686775	2.4134622602982154	5.932965033285766
522.063859557605	[6.20543387 2.86704603 5.19068291 1.57943027]	2.2190168239683143	2.2440168239683143	11.54680915368316	0.025	0.005	6.205433872899705	2.8670460259051826	5.190682914358119	1.5794302666547846
942.6790048257337	[3.44058529 5.14773201 1.25002426 5.38374923]	-1.3900122844454188	-1.3650122844454189	1.5869938138780648	0.025	0.005	3.440585289286741	5.147732013557481	1.2500242582094412	5.383749230854813
942.6790048257337	[2.2094987  4.74159129 1.85958225 5.5539367 ]	-1.0932748367734046	-1.0682748367734047	3.586377929206966	0.025	0.005	2.2094986973106154	4.741591287517392	1.8595822481541888	5.553936700858894
942.6790048257337	[2.04524994 1.03682546 2.46633398 0.58722885]	0.3039500078010793	0.3289500078010793	1.9109907495613998	0.025	0.005	2.0452499401435484	1.0368254640000032	2.4663339782035085	0.5872288522304124
942.6790048257337	[5.159159   0.94971615 2.41346226 5.93296503]	-2.094863375824873	-2.0698633758248732	4.0092312030395405	0.025	0.005	5.159159004963017	0.9497161489686775	2.4134622602982154	5.932965033285766
942.6790048257337	[6.20543387 2.86704603 5.19068291 1.57943027]	1.9839702821466254	2.0089702821466253	4.070894081814132	0.025	0.005	6.205433872899705	2.8670460259051826	5.190682914358119	1.5794302666547846
617.840558838643	[3.44058529 5.14773201 1.25002426 5.38374923]	-2.8266988213102384	-2.8016988213102385	7.304145174679571	0.025	0.005	3.440585289286741	5.147732013557481	1.2500242582094412	5.383749230854813
617.840558838643	[2.2094987  4.74159129 1.85958225 5.5539367 ]	-2.806741659557622	-2.781741659557622	6.7906982111300955	0.025	0.005	2.2094986973106154	4.741591287517392	1.8595822481541888	5.553936700858894
617.840558838643	[2.04524994 1.03682546 2.46633398 0.58722885]	0.20202090302375014	0.22702090302375014	2.81285207743636	0.025	0.005	2.0452499401435484	1.0368254640000032	2.4663339782035085	0.5872288522304124
617.840558838643	[5.159159   0.94971615 2.41346226 5.93296503]	2.1486544959985947	2.1736544959985946	4.460471207950788	0.025	0.005	5.159159004963017	0.9497161489686775	2.4134622602982154	5.932965033285766
617.840558838643	[6.20543387 2.86704603 5.19068291 1.57943027]	3.3424434224530657	3.3674434224530656	8.433953360796968	0.025	0.005	6.205433872899705	2.8670460259051826	5.190682914358119	1.5794302666547846
606.906569100887	[3.44058529 5.14773201 1.25002426 5.38374923]	1.8748328848585873	1.8998328848585873	4.137805715404524	0.025	0.005	3.440585289286741	5.147732013557481	1.2500242582094412	5.383749230854813
606.906569100887	[2.2094987  4.74159129 1.85958225 5.5539367 ]	-3.6657504081974945	-3.6407504081974946	9.737378465381768	0.025	0.005	2.2094986973106154	4.741591287517392	1.8595822481541888	5.553936700858894
606.906569100887	[5.159159   0.94971615 2.41346226 5.93296503]	-1.7095072875841715	-1.6845072875841716	2.399563984547048	0.025	0.005	5.159159004963017	0.9497161489686775	2.4134622602982154	5.932965033285766
606.906569100887	[2.04524994 1.03682546 2.46633398 0.58722885]	1.016352474695496	1.0413524746954959	4.337309594821416	0.025	0.005	2.0452499401435484	1.0368254640000032	2.4663339782035085	0.5872288522304124
863.858445609451	[3.44058529 5.14773201 1.25002426 5.38374923]	-0.9721194815265299	-0.9471194815265299	3.7902195478423377	0.025	0.005	3.440585289286741	5.147732013557481	1.2500242582094412	5.383749230854813
606.906569100887	[6.20543387 2.86704603 5.19068291 1.57943027]	0.8544737889439193	0.8794737889439194	0.33816956589318214	0.025	0.005	6.205433872899705	2.8670460259051826	5.190682914358119	1.5794302666547846
863.858445609451	[2.2094987  4.74159129 1.85958225 5.5539367 ]	0.17199030535012588	0.19699030535012588	0.3611258616020615	0.025	0.005	2.2094986973106154	4.741591287517392	1.8595822481541888	5.553936700858894
863.858445609451	[2.04524994 1.03682546 2.46633398 0.58722885]	3.0040409851088663	3.029040985108866	7.695490330019998	0.025	0.005	2.0452499401435484	1.0368254640000032	2.4663339782035085	0.5872288522304124
